,FpExecTime,FpTransformRuleTime,FpTotalTime,FpSupportAvg,FpConfAvg,nbNotNull,nnAvgSupp,nnAvgConf,nnFindInFp,FpFindInnn,timeTraining,timeCreatingRule,timeComputingMeasure,iter,goalLoss,nbEpoch
0,26.36697268486023,8.53554105758667,34.9025137424469,0.5196830985915493,0.5415140845070422,279,0.1992094284522319,0.48546973346183486,0.0,0.01,1.9060544967651367,0.32494020462036133,0.001998424530029297,0,1.0,0
1,27.068806648254395,8.5371253490448,35.605931997299194,0.5196830985915493,0.5415140845070422,281,0.20754484772632456,0.4856871433739538,0.0,0.01,0.5817444324493408,0.3272576332092285,0.0009980201721191406,1,1.0,0
2,26.6403968334198,8.487972259521484,35.128369092941284,0.5196830985915493,0.5415140845070422,269,0.2750521485189821,0.48467394459555513,0.1,0.19,0.5358824729919434,0.3041195869445801,0.0009984970092773438,2,1.0,0
3,26.456000566482544,8.489011287689209,34.94501185417175,0.5196830985915493,0.5415140845070422,258,0.23464747601168123,0.48610945666543026,0.01,0.01,0.5259642601013184,0.3090386390686035,0.0,3,1.0,0
4,26.63508129119873,8.475024223327637,35.11010551452637,0.5196830985915493,0.5415140845070422,291,0.20551001251564452,0.4833423657088188,0.0,0.0,0.4689774513244629,0.3240242004394531,0.00099945068359375,4,1.0,0
5,26.6189968585968,8.47500228881836,35.09399914741516,0.5196830985915493,0.5415140845070422,282,0.3202346683354192,0.48776992940989206,0.0,0.0,0.5490152835845947,0.3239741325378418,0.001008749008178711,5,1.0,0
6,26.012515783309937,8.533523559570312,34.54603934288025,0.5196830985915493,0.5415140845070422,278,0.12252711722987063,0.47406392542442755,0.0,0.01,0.49906277656555176,0.3119630813598633,0.0009715557098388672,6,1.0,0
7,25.904011011123657,8.484010219573975,34.38802123069763,0.5196830985915493,0.5415140845070422,294,0.45087922403003755,0.492497622887646,0.02,0.04,0.5020673274993896,0.31093454360961914,0.0010008811950683594,7,1.0,0
8,25.907095193862915,8.494987487792969,34.402082681655884,0.5196830985915493,0.5415140845070422,171,0.011833541927409234,0.3619844660225702,0.0,0.0,0.49100732803344727,0.3129885196685791,0.0010001659393310547,8,1.0,0
9,25.880027055740356,8.50499939918518,34.38502645492554,0.5196830985915493,0.5415140845070422,280,0.32182832707551107,0.4901791516837062,0.0,0.0,0.5529148578643799,0.32608509063720703,0.0009996891021728516,9,1.0,0
10,26.01506757736206,8.512982845306396,34.52805042266846,0.5196830985915493,0.5415140845070422,298,0.4343669169795578,0.5198587481024497,0.07,0.1,0.42000436782836914,0.31899547576904297,0.4359781742095947,0,0.1,3
11,25.84999966621399,8.458000421524048,34.30800008773804,0.5196830985915493,0.5415140845070422,298,0.4889059240717563,0.5080183387013357,0.27,0.38,0.37995195388793945,0.3070502281188965,0.25999999046325684,1,0.1,2
12,26.49917197227478,8.309024095535278,34.80819606781006,0.5196830985915493,0.5415140845070422,298,0.4842866082603253,0.5030973071313598,0.24,0.34,0.34400486946105957,0.3069937229156494,0.3770010471343994,2,0.1,3
13,25.727975845336914,8.417000770568848,34.14497661590576,0.5196830985915493,0.5415140845070422,291,0.4853149770546516,0.5045600443739544,0.21,0.29,0.332965612411499,0.31603193283081055,0.2530026435852051,3,0.1,2
14,26.07599925994873,8.553000450134277,34.62899971008301,0.5196830985915493,0.5415140845070422,299,0.49093763037129745,0.5073902698368855,0.29,0.41,0.4299807548522949,0.3090219497680664,0.268002986907959,4,0.1,2
15,25.99553942680359,8.460974931716919,34.45651435852051,0.5196830985915493,0.5415140845070422,294,0.4893617021276596,0.5026986469998607,0.24,0.34,0.349031925201416,0.3189694881439209,0.2859978675842285,5,0.1,2
16,25.89497423171997,8.481016159057617,34.37599039077759,0.5196830985915493,0.5415140845070422,294,0.4817511472674175,0.49978614860504383,0.06,0.09,0.3441488742828369,0.31985020637512207,0.29900026321411133,6,0.1,2
17,25.886998891830444,8.48300814628601,34.370007038116455,0.5196830985915493,0.5415140845070422,299,0.47513767209011265,0.5105806828223126,0.07,0.09,0.32512855529785156,0.306868314743042,0.32402634620666504,7,0.1,3
18,25.75001835823059,8.46149730682373,34.21151566505432,0.5196830985915493,0.5415140845070422,294,0.4907801418439717,0.4938502539934504,0.3,0.41,0.401033878326416,0.3079702854156494,0.2540276050567627,8,0.1,2
19,26.611215353012085,8.569972276687622,35.18118762969971,0.5196830985915493,0.5415140845070422,298,0.46592511472674175,0.5085053878351966,0.08,0.12,0.33789563179016113,0.3141052722930908,0.2519960403442383,9,0.1,2
20,27.198017597198486,8.46230697631836,35.660324573516846,0.5196830985915493,0.5415140845070422,300,0.432747183979975,0.5271737563896828,0.1,0.15,0.41498255729675293,0.35698771476745605,0.6110336780548096,0,0.05,5
21,28.670758962631226,8.482030153274536,37.15278911590576,0.5196830985915493,0.5415140845070422,295,0.44874217772215264,0.5192743182518172,0.07,0.1,0.43506884574890137,0.3549072742462158,1.007523775100708,1,0.05,9
22,26.144999742507935,8.503039598464966,34.6480393409729,0.5196830985915493,0.5415140845070422,299,0.45679912390488103,0.5196852959638075,0.12,0.19,0.35401201248168945,0.32699108123779297,0.6610291004180908,2,0.05,7
23,29.041996240615845,8.451000213623047,37.49299645423889,0.5196830985915493,0.5415140845070422,298,0.4215018773466833,0.5155183227890772,0.05,0.08,0.4760162830352783,0.35495853424072266,0.837019681930542,3,0.05,7
24,26.386007070541382,8.55101728439331,34.93702435493469,0.5196830985915493,0.5415140845070422,295,0.4202544847726325,0.515840887359852,0.02,0.03,0.4340169429779053,0.34697818756103516,1.1809756755828857,4,0.05,13
