,FpExecTime,FpTransformRuleTime,FpTotalTime,FpSupportAvg,FpConfAvg,nbNotNull,nnAvgSupp,nnAvgConf,nnFindInFp,FpFindInnn,timeTraining,timeCreatingRule,timeComputingMeasure,iter,goalLoss,nbEpoch
0,0.7709996700286865,0.6060254573822021,1.3770251274108887,0.1167983870967742,0.3664596774193548,78,0.03658854166666665,0.18329157876230662,0.0,0.0,1.6589686870574951,0.14603018760681152,0.0,0,1.0,0
1,0.7709996700286865,0.6060254573822021,1.3770251274108887,0.1167983870967742,0.3664596774193548,78,0.03658854166666665,0.18329157876230662,0.0,0.0,0.14286303520202637,0.15013647079467773,0.0,1,1.0,0
2,0.7709996700286865,0.6060254573822021,1.3770251274108887,0.1167983870967742,0.3664596774193548,78,0.03658854166666665,0.18329157876230662,0.0,0.0,0.22594308853149414,0.1550583839416504,0.0,2,1.0,0
3,0.7709996700286865,0.6060254573822021,1.3770251274108887,0.1167983870967742,0.3664596774193548,78,0.03658854166666665,0.18329157876230662,0.0,0.0,0.27089595794677734,0.14610505104064941,0.0,3,1.0,0
4,0.7709996700286865,0.6060254573822021,1.3770251274108887,0.1167983870967742,0.3664596774193548,78,0.03658854166666665,0.18329157876230662,0.0,0.0,0.28471851348876953,0.14728045463562012,0.0,4,1.0,0
5,0.7709996700286865,0.6060254573822021,1.3770251274108887,0.1167983870967742,0.3664596774193548,78,0.03658854166666665,0.18329157876230662,0.0,0.0,0.2389054298400879,0.1490943431854248,0.0,5,1.0,0
6,0.7709996700286865,0.6060254573822021,1.3770251274108887,0.1167983870967742,0.3664596774193548,78,0.03658854166666665,0.18329157876230662,0.0,0.0,0.27109766006469727,0.14790058135986328,0.0,6,1.0,0
7,0.7709996700286865,0.6060254573822021,1.3770251274108887,0.1167983870967742,0.3664596774193548,78,0.03658854166666665,0.18329157876230662,0.0,0.0,0.2911570072174072,0.14211130142211914,0.0,7,1.0,0
8,0.7709996700286865,0.6060254573822021,1.3770251274108887,0.1167983870967742,0.3664596774193548,78,0.03658854166666665,0.18329157876230662,0.0,0.0,0.26501893997192383,0.14298105239868164,0.0,8,1.0,0
9,0.7709996700286865,0.6060254573822021,1.3770251274108887,0.1167983870967742,0.3664596774193548,78,0.03658854166666665,0.18329157876230662,0.0,0.0,0.2788355350494385,0.1491682529449463,0.0,9,1.0,0
10,0.7000010013580322,0.6090271472930908,1.309028148651123,0.1167983870967742,0.3664596774193548,124,0.09579475308641969,0.3115795284338483,0.22,0.4,0.13303852081298828,0.13796138763427734,0.358997106552124,0,0.1,0
11,0.7000010013580322,0.6090271472930908,1.309028148651123,0.1167983870967742,0.3664596774193548,124,0.09579475308641969,0.3115795284338483,0.22,0.4,0.17996621131896973,0.1350386142730713,0.3212697505950928,1,0.1,0
12,0.7000010013580322,0.6090271472930908,1.309028148651123,0.1167983870967742,0.3664596774193548,124,0.09579475308641969,0.3115795284338483,0.22,0.4,0.1418898105621338,0.145111083984375,0.34133076667785645,2,0.1,0
